trip_id,avg_speed,max_speed,braking_events,acceleration_events,night_driving,phone_usage,trip_duration,risk_score,label
TRIP_1416,66.13408153697485,131.97217666592823,3,2,0,0,34.01706326766573,34.660483703539605,0
TRIP_1417,55.68415749876502,91.48872109001569,7,5,0,0,26.47191042666499,32.99749357555905,0
TRIP_1418,58.223107346359086,108.37309609515813,2,7,0,0,30.689616887755484,31.41624357670181,0
TRIP_1419,73.34162111695038,96.9613507907789,0,3,0,0,74.96921738002152,23.54696684239531,0
TRIP_1420,61.09402907547548,120.91743563726028,2,5,0,0,63.11636670399866,32.870541252724514,0
TRIP_1421,61.459552948595594,80.6233522478254,3,3,0,0,36.88086457710107,23.91630049951676,0
TRIP_1422,67.87008804771763,109.90010625754562,2,1,0,0,25.87769672569386,27.75557916834347,0
TRIP_1423,50.620567245485375,91.10605407766637,3,11,0,0,36.755615533718945,31.579123128370306,0
TRIP_1424,44.929483991931924,93.71623645783005,3,4,1,0,38.65740389925147,42.4924969906289,0
TRIP_1425,42.4622896717476,96.83504968896746,1,6,0,0,16.34961893585969,26.85223326421499,0
TRIP_1426,31.403720927487978,100.04480792853354,4,3,1,0,36.2006190382289,44.565512873007464,0
TRIP_1427,79.67448555928387,92.67541913756084,4,4,0,0,54.83606487217595,28.59453758612463,0
TRIP_1428,41.7614996113398,99.29426366341053,4,8,0,0,8.009649781752898,32.73205859186901,0
TRIP_1429,52.34495651697074,126.56236115124369,3,5,0,1,47.398759477058725,50.45830247805415,1
TRIP_1430,51.67824040133295,114.70899371230436,2,2,0,0,55.621969550821696,29.49088749162319,0
TRIP_1431,58.68888037370921,112.38309184993793,2,7,0,1,26.59163982358448,47.30735374443066,0
TRIP_1432,64.78884655047156,85.88920947952259,2,4,0,0,60.41263637286585,24.419824328782802,0
TRIP_1433,65.32568186031695,77.21518343543352,0,1,0,0,24.64494406327482,17.825596318985227,0
TRIP_1434,48.003070737172735,114.10601116475506,4,10,0,0,41.61623992790606,37.356891369945565,0
TRIP_1435,52.99453943456306,112.52093585059589,2,5,0,0,30.398409730045543,31.004652411243534,0
TRIP_1436,58.3909594058596,124.45341351501963,4,2,0,0,30.395054642560947,34.322980781115476,0
TRIP_1437,52.01570648579744,82.9203874806154,2,3,1,0,25.740513953629318,38.093419440136756,0
TRIP_1438,74.28814691223991,90.40902689279307,7,2,0,0,45.47863221293029,30.757561531731792,0
TRIP_1439,60.89169941965902,62.21031674949132,5,2,1,0,47.732081865971736,36.8245148332203,0
TRIP_1440,63.81853343259781,87.15057787878254,3,2,0,0,34.03366700634217,24.700128417507234,0
TRIP_1441,62.95457522400895,114.93141021158894,1,5,1,1,14.600476794915888,60.20698004701976,1
TRIP_1442,69.08168628982389,85.67009241543605,4,5,0,0,41.047552499515845,27.70446498120801,0
TRIP_1443,57.17225870444448,107.80959590401648,1,7,0,0,41.33021539116041,29.95768797867033,0
TRIP_1444,39.43801662452984,91.18993788004377,2,5,0,0,31.74927482920359,26.264430640009728,0
TRIP_1445,59.7962554210317,101.48114056443121,2,4,1,0,63.00846930771213,42.884697903206934,0
TRIP_1446,47.18371727449805,72.04617220368665,4,5,0,0,11.54106102649019,24.676927156374813,0
TRIP_1447,48.65659981900292,96.70418899267803,5,3,0,0,5.0,30.156486442817343,0
TRIP_1448,62.03636822506112,35.177280581985535,2,4,1,0,24.037476504534936,28.150506795996787,0
TRIP_1449,69.85939685720362,91.2620768367603,2,4,0,0,45.65636801137174,25.613794852613402,0
TRIP_1450,55.25525892083274,62.3905351256972,2,6,0,0,19.16233043849239,20.53123002793271,0
TRIP_1451,58.70599615118756,119.11989033093633,3,2,0,0,20.28543622210887,31.804420073541408,0
TRIP_1452,75.42657933562285,110.54814705529023,4,4,0,1,49.26532004267232,47.56625490117561,0
TRIP_1453,57.88903815386282,104.33341963932162,1,4,0,1,41.93821884196625,42.185204364293696,0
TRIP_1454,86.22019737016474,125.4201245431876,4,4,0,0,40.655913644426,35.871138787375024,0
TRIP_1455,61.78611574757853,76.02166958350325,5,5,1,0,46.721433791982925,41.89370435188962,0
TRIP_1456,33.87084689013019,129.94726395831117,1,2,0,0,28.622105700906737,31.543836435180257,0
TRIP_1457,64.04009945325438,113.6438312852077,2,6,0,0,29.31523888912713,31.920851396712823,0
TRIP_1458,59.573900618593335,90.26889425562108,3,3,0,0,47.146689088421375,26.059754279026908,0
TRIP_1459,70.47703304899295,117.71240294365889,1,3,1,0,14.826698288282007,44.49164509859086,0
TRIP_1460,63.0781762152395,72.87412975176731,3,1,0,0,5.0,20.86091772261496,0
TRIP_1461,53.338528192194715,78.50971676944653,4,3,1,0,28.500737395582185,39.779937059877014,0
TRIP_1462,40.308421164527616,82.828205535206,4,3,0,0,48.963099335985376,25.73960123004578,0
TRIP_1463,52.4917209125677,84.4204458387197,3,3,0,0,38.83339548480205,24.760099075271047,0
TRIP_1464,44.7937545494884,73.86884714479494,5,5,0,0,47.859372561845234,26.415299365509988,0
TRIP_1465,48.03371860234333,119.4616613419065,1,5,0,0,5.0,31.213702520423663,0
TRIP_1466,62.062940853047316,89.82291199260337,4,9,0,0,39.73245212485237,31.293980442800752,0
TRIP_1467,75.03885405221688,102.05009936713759,2,6,0,0,44.807967569635665,29.344466526030576,0
TRIP_1468,59.73605835787578,83.59297267172639,1,3,0,0,14.738038660839731,21.90954948260587,0
TRIP_1469,40.64940325557779,58.58793398902966,4,6,1,0,47.93086385819817,37.35287421978437,0
TRIP_1470,60.33523201864169,100.40114716782844,3,4,1,0,33.327216552413105,43.97803270396188,0
TRIP_1471,69.35957783974781,56.75490049160446,2,3,1,0,81.07005052409002,32.27886677591211,0
TRIP_1472,47.68260514816741,93.62731907829063,2,4,1,0,5.0,41.139404239620134,0
TRIP_1473,53.391793999924985,67.6336992233438,1,10,0,0,55.53671551512126,23.029710938520846,0
TRIP_1474,55.176258336750365,134.74551998461615,2,3,0,0,29.087628552108892,34.610115552136925,0
TRIP_1475,45.58122024301312,113.22725444349443,4,4,1,0,10.742724283399347,48.161612098554315,0
TRIP_1476,62.77936520612631,97.11507582542961,4,3,0,0,27.09567284652512,28.91446129453992,0
TRIP_1477,53.54862221670662,120.27413355309338,6,7,0,1,39.16218862006199,54.394251900687415,1
TRIP_1478,60.03438932688433,78.07368045068529,1,4,0,0,50.56200004347565,21.349706766818954,0
TRIP_1479,44.3500938663748,105.86958757340186,4,5,0,0,60.829464321982634,32.19324168297819,0
TRIP_1480,49.75050039611907,98.99620867437427,0,4,0,0,56.32839633056514,24.665824149860953,0
TRIP_1481,63.668576293933256,100.2804016266734,2,3,0,0,20.519269689432583,26.95120036148298,0
TRIP_1482,50.52600217489879,120.44707000213535,2,1,0,0,51.95247038399175,30.099348889363416,0
TRIP_1483,75.72356621480085,109.64984205559604,2,4,1,0,40.86927435681311,44.69996490124356,0
TRIP_1484,50.20436577262477,100.77447325650047,1,1,1,0,25.18095468606518,39.39432739033344,0
TRIP_1485,57.69621670902263,61.902251275434075,3,3,1,0,31.821341097837784,34.756055838985354,0
TRIP_1486,66.19108998247708,75.79907409441073,5,8,0,0,24.352360108329144,28.84423868764683,0
TRIP_1487,37.97961120480362,92.54582132808552,1,3,1,0,35.55638512904684,38.89907140624123,0
TRIP_1488,33.87029425623069,96.86744748553302,2,6,1,0,24.055131765588197,43.19276610789623,0
TRIP_1489,36.692124225158864,72.39592550652152,5,5,0,0,19.580088901738414,26.08798344589367,0
TRIP_1490,70.15100924112619,143.23353351156842,2,7,1,0,42.18678691674158,54.16300744701521,1
TRIP_1491,48.377702249290635,125.32788110507146,2,3,0,0,44.43095822389456,32.51730691223811,0
TRIP_1492,85.69839142801902,107.04236640784967,4,3,1,1,32.18604499862582,61.12052586841104,1
TRIP_1493,48.22902881611134,96.4407372256749,2,9,0,0,55.514769559039586,30.097941605705536,0
TRIP_1494,57.21461563836444,90.75582060197696,2,3,0,0,31.093541202573302,24.834626800439324,0
TRIP_1495,73.50531943081451,75.96163079955528,3,5,0,0,30.458381823116923,24.21369573323451,0
TRIP_1496,79.07311465790947,96.54961037037725,4,5,0,0,44.90733473518546,30.122135637861614,0
TRIP_1497,79.73804291963677,100.15505080285502,4,10,0,0,33.01361622584995,34.25667795619,0
TRIP_1498,69.50039476711771,70.16478849036751,4,5,1,0,36.27196593539215,39.25884188674834,0
TRIP_1499,67.28875030973755,101.68352834489795,5,8,1,0,5.0,49.59633963219955,0
TRIP_1500,62.110323390414194,91.89481902350502,2,10,1,0,35.250610771069624,44.754404227445555,0
